# Force coefficients
# dragDir           : (9.902680813243e-01 1.391730114294e-01 0.000000000000e+00)
# sideDir           : (0.000000000000e+00 0.000000000000e+00 -1.000000000000e+00)
# liftDir           : (-1.391730114294e-01 9.902680813243e-01 0.000000000000e+00)
# rollAxis          : (9.902680813243e-01 1.391730114294e-01 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 0.000000000000e+00 -1.000000000000e+00)
# yawAxis           : (-1.391730114294e-01 9.902680813243e-01 0.000000000000e+00)
# magUInf           : 6.000000000000e+01
# lRef              : 1.000000000000e+00
# Aref              : 1.000000000000e+00
# CofR              : (0.000000000000e+00 0.000000000000e+00 5.000000000000e-01)
#
# Time              	Cd                  	Cs                  	Cl                  	CmRoll              	CmPitch             	CmYaw               	Cd(f)               	Cd(r)               	Cs(f)               	Cs(r)               	Cl(f)               	Cl(r)               
0.208877            	1.198526662944e-02	-9.421709519630e-17	4.563568396476e-01	4.986427731871e-18	-1.200024549982e-01	-4.183421454108e-17	5.992633314718e-03	5.992633314718e-03	-8.894276213923e-17	-5.274333057070e-18	1.081759648256e-01	3.481808748220e-01
0.209223            	1.204010485593e-02	-1.128691965429e-17	4.575335962722e-01	4.384744544301e-18	-1.203809283592e-01	-5.404613426220e-18	6.020052427964e-03	6.020052427964e-03	-1.104807325336e-17	-2.388464009251e-19	1.083858697770e-01	3.491477264953e-01
0.209569            	1.213989596050e-02	5.959561791757e-17	4.592674431300e-01	-4.744157804559e-17	-1.210202884133e-01	2.844508366916e-17	6.069947980252e-03	6.069947980252e-03	5.824289262794e-17	1.352725289630e-18	1.086134331517e-01	3.506540099783e-01
0.209914            	1.220755703687e-02	-9.419389329441e-17	4.607421156753e-01	4.726877571448e-18	-1.215312383313e-01	-4.347095044082e-17	6.103778518433e-03	6.103778518433e-03	-9.056789708803e-17	-3.625996206382e-18	1.088398195063e-01	3.519022961690e-01
0.21026             	1.231038200110e-02	6.012350159392e-17	4.622703137269e-01	-4.971529425206e-17	-1.220523826953e-01	2.856722574767e-17	6.155191000548e-03	6.155191000548e-03	5.862897654463e-17	1.494525049293e-18	1.090827741681e-01	3.531875395587e-01
0.210604            	1.238416766892e-02	-9.107939704031e-17	4.638000714720e-01	4.704721532609e-18	-1.225767864347e-01	-4.386084207207e-17	6.192083834461e-03	6.192083834461e-03	-8.940054059223e-17	-1.678856448085e-18	1.093232493013e-01	3.544768221707e-01
0.210948            	1.247431078758e-02	-1.382485442910e-17	4.653329316269e-01	1.165109435876e-17	-1.230879478928e-01	-7.335714838400e-18	6.237155393790e-03	6.237155393790e-03	-1.424814205295e-17	4.232876238511e-19	1.095785179206e-01	3.557544137062e-01
0.211291            	1.254606996693e-02	6.489826530808e-17	4.669231036225e-01	-4.577537443947e-17	-1.236326605121e-01	3.229796277529e-17	6.273034983467e-03	6.273034983467e-03	6.474709542933e-17	1.511698787496e-19	1.098288912992e-01	3.570942123234e-01
0.211635            	1.264755658589e-02	-9.881143390488e-17	4.685154488667e-01	7.132399897572e-18	-1.241586022702e-01	-4.476389622327e-17	6.323778292945e-03	6.323778292945e-03	-9.416961317571e-17	-4.641820729176e-18	1.100991221631e-01	3.584163267035e-01
0.211976            	1.276756176942e-02	-1.056553707563e-17	4.707205187640e-01	1.135135871795e-17	-1.249857529158e-01	-3.929608339102e-18	6.383780884708e-03	6.383780884708e-03	-9.212376876916e-18	-1.353160198713e-18	1.103745064663e-01	3.603460122978e-01
0.212317            	1.281428010479e-02	-1.227653915514e-17	4.717257860581e-01	7.928368173607e-18	-1.252165592632e-01	-3.834493866422e-18	6.407140052397e-03	6.407140052397e-03	-9.972763443991e-18	-2.303775711147e-18	1.106463337658e-01	3.610794522923e-01
0.212659            	1.290107456081e-02	-1.590748493443e-17	4.734950959216e-01	8.876882384309e-18	-1.258168653389e-01	-7.196646544589e-18	6.450537280406e-03	6.450537280406e-03	-1.515038901181e-17	-7.570959226269e-19	1.109306826219e-01	3.625644132997e-01
0.213               	1.299968507841e-02	-1.618454007970e-17	4.750883162050e-01	1.287808320061e-17	-1.263263193726e-01	-6.097413652027e-18	6.499842539207e-03	6.499842539207e-03	-1.418968369188e-17	-1.994856387821e-18	1.112178387299e-01	3.638704774751e-01
0.213341            	1.310511137431e-02	6.181476329842e-17	4.771213090194e-01	-4.492824872257e-17	-1.270395419297e-01	3.079543593253e-17	6.552555687157e-03	6.552555687157e-03	6.170281758174e-17	1.119457166758e-19	1.115211125800e-01	3.656001964394e-01
0.21368             	1.318777059861e-02	-9.650223103822e-17	4.784105984006e-01	9.146137495505e-18	-1.273849777591e-01	-4.486862665772e-17	6.593885299307e-03	6.593885299307e-03	-9.311974217683e-17	-3.382488861392e-18	1.118203214411e-01	3.665902769594e-01
0.214019            	1.327168297849e-02	6.572197157283e-17	4.802412654859e-01	-5.304043713822e-17	-1.279950094692e-01	2.881522108028e-17	6.635841489246e-03	6.635841489246e-03	6.167620686669e-17	4.045764706138e-18	1.121256232738e-01	3.681156422121e-01
0.214358            	1.337263731840e-02	-9.672716292798e-17	4.818751282356e-01	5.974365032799e-18	-1.284997490235e-01	-4.496576355772e-17	6.686318659198e-03	6.686318659198e-03	-9.332934502171e-17	-3.397817906273e-18	1.124378150943e-01	3.694373131413e-01
0.214697            	1.346770095927e-02	-9.918599277637e-18	4.837812266141e-01	6.125834182092e-18	-1.291342522119e-01	-7.091786795085e-18	6.733850479635e-03	6.733850479635e-03	-1.205108643390e-17	2.132487156267e-18	1.127563610951e-01	3.710248655189e-01
0.215033            	1.358006647120e-02	-1.422924281411e-17	4.854947934280e-01	1.269105640655e-17	-1.296644759064e-01	-3.684348251185e-18	6.790033235602e-03	6.790033235602e-03	-1.079896965824e-17	-3.430273155870e-18	1.130829208076e-01	3.724118726204e-01
0.215369            	1.362157281842e-02	-1.157564585359e-17	4.871181202942e-01	7.065554723033e-18	-1.301373953296e-01	-7.954565977343e-18	6.810786409209e-03	6.810786409209e-03	-1.374238890414e-17	2.166743050545e-18	1.134216648175e-01	3.736964554767e-01
0.215706            	1.376174923204e-02	-1.253899906629e-17	4.890443801447e-01	5.335864693655e-18	-1.307787001629e-01	-5.160919989185e-18	6.880874616019e-03	6.880874616019e-03	-1.143041952233e-17	-1.108579543961e-18	1.137434899095e-01	3.753008902352e-01
0.216042            	1.385064664686e-02	-1.490104815246e-17	4.907689884744e-01	1.084609904688e-17	-1.313036907988e-01	-5.460363984116e-18	6.925323323429e-03	6.925323323429e-03	-1.291088806035e-17	-1.990160092113e-18	1.140808034384e-01	3.766881850360e-01
0.216376            	1.398148083358e-02	-1.166631279948e-17	4.927016974529e-01	9.413387839675e-18	-1.319207054313e-01	-7.757069663917e-18	6.990740416792e-03	6.990740416792e-03	-1.359022606366e-17	1.923913264175e-18	1.144301432951e-01	3.782715541577e-01
0.21671             	1.406267145248e-02	-6.827525366227e-18	4.946236233186e-01	6.019039695151e-18	-1.325321890549e-01	-1.073222794271e-18	7.031335726239e-03	7.031335726239e-03	-4.486985477385e-18	-2.340539888842e-18	1.147796226044e-01	3.798440007142e-01
0.217044            	1.418083846241e-02	-1.406598639742e-17	4.965195186009e-01	1.231925992726e-17	-1.331229993472e-01	-5.691807065030e-18	7.090419231204e-03	7.090419231204e-03	-1.272480026374e-17	-1.341186133680e-18	1.151367599533e-01	3.813827586476e-01
0.217378            	1.427736746947e-02	-1.411851570197e-17	4.984690240121e-01	1.419835405967e-17	-1.337350306456e-01	-6.785228420999e-18	7.138683734733e-03	7.138683734733e-03	-1.384448627198e-17	-2.740294299847e-19	1.154994813604e-01	3.829695426517e-01
0.217712            	1.439423763563e-02	7.002809337023e-17	5.003590333494e-01	-5.799638064900e-17	-1.343049362732e-01	3.095994850918e-17	7.197118817813e-03	7.197118817813e-03	6.597399519430e-17	4.054098175932e-18	1.158745804015e-01	3.844844529479e-01
0.218044            	1.450546632521e-02	-1.063327838629e-16	5.023620203027e-01	1.087525516429e-17	-1.349343528216e-01	-4.877852523536e-17	7.252733162603e-03	7.252733162603e-03	-1.019449171668e-16	-4.387866696078e-18	1.162466573297e-01	3.861153629730e-01
0.218375            	1.460678360363e-02	-1.047382275894e-17	5.042419857132e-01	5.897149375308e-18	-1.354990901181e-01	-5.808744712215e-18	7.303391801816e-03	7.303391801816e-03	-1.104565609169e-17	5.718333327440e-19	1.166219027385e-01	3.876200829747e-01
0.218707            	1.461161644292e-02	-1.544982856196e-17	5.053415219834e-01	1.247616094024e-17	-1.356601245454e-01	-6.498425488080e-18	7.305808221461e-03	7.305808221461e-03	-1.422333976906e-17	-1.226488792899e-18	1.170106364463e-01	3.883308855371e-01
0.219038            	1.485159738449e-02	-1.319020100911e-17	5.078699046817e-01	8.617696082360e-18	-1.365423250001e-01	-7.272213691642e-18	7.425798692246e-03	7.425798692246e-03	-1.386731419620e-17	6.771131870883e-19	1.173926273407e-01	3.904772773410e-01
0.219367            	1.494829465063e-02	-1.595270710546e-17	5.101588772418e-01	9.055727681597e-18	-1.373009804354e-01	-6.751417207875e-18	7.474147325316e-03	7.474147325316e-03	-1.472777076061e-17	-1.224936344857e-18	1.177784581854e-01	3.923804190563e-01
0.219696            	1.500087339543e-02	-1.219728991379e-17	5.112444112285e-01	9.121607815050e-18	-1.374558842448e-01	-4.350652734373e-18	7.500436697717e-03	7.500436697717e-03	-1.044929769127e-17	-1.747992222521e-18	1.181663213694e-01	3.930780898591e-01
0.220025            	1.522610096340e-02	6.755693183495e-17	5.149465074750e-01	-5.187508332287e-17	-1.388796820581e-01	3.395240050319e-17	7.613050481697e-03	7.613050481698e-03	6.773086642067e-17	-1.739345857112e-19	1.185935716793e-01	3.963529357956e-01
0.220354            	1.527980382046e-02	-2.051214664357e-17	5.161900298126e-01	-5.575402614406e-17	-1.390998529109e-01	-9.052463157641e-18	7.639901910229e-03	7.639901910229e-03	-1.930853647943e-17	-1.203610164146e-18	1.189951619954e-01	3.971948678172e-01
0.22068             	1.541158962559e-02	-9.649653838696e-17	5.183794884297e-01	9.491935875731e-18	-1.397811313500e-01	-4.335300101519e-17	7.705794812793e-03	7.705794812793e-03	-9.160127020867e-17	-4.895268178284e-18	1.194086128648e-01	3.989708755649e-01
0.221007            	1.553168213055e-02	-9.885312565958e-18	5.204274809114e-01	7.676566538396e-18	-1.403809884755e-01	-6.070815545409e-18	7.765841065274e-03	7.765841065274e-03	-1.101347182839e-17	1.128159262430e-18	1.198327519802e-01	4.005947289312e-01
0.221333            	1.563852212666e-02	-1.312752717728e-17	5.225349106900e-01	1.093540786101e-17	-1.410194579164e-01	-5.143212662555e-18	7.819261063330e-03	7.819261063330e-03	-1.170697625119e-17	-1.420550926084e-18	1.202479974286e-01	4.022869132614e-01
0.221659            	1.574455395345e-02	-1.658029512844e-17	5.246369200179e-01	1.260078468256e-17	-1.416102023146e-01	-8.367075004623e-18	7.872276976724e-03	7.872276976724e-03	-1.665722256885e-17	7.692744040088e-20	1.207082576944e-01	4.039286623235e-01
0.221986            	1.653979221555e-02	6.635131074931e-17	5.271969498925e-01	-5.764282961425e-17	-1.425029904336e-01	3.308729558911e-17	8.269896107773e-03	8.269896107773e-03	6.626295096377e-17	8.835978554606e-20	1.210954845126e-01	4.061014653799e-01
0.222309            	1.599078513638e-02	-1.050530652863e-16	5.280711638623e-01	1.883922435903e-17	-1.424738226573e-01	-4.589625149459e-17	7.995392568188e-03	7.995392568188e-03	-9.842278413774e-17	-6.630281148567e-18	1.215617592738e-01	4.065094045884e-01
0.222633            	1.621095310093e-02	-9.539090856851e-18	5.310865782572e-01	7.009556495035e-18	-1.435422258283e-01	-6.658187358239e-18	8.105476550466e-03	8.105476550466e-03	-1.142773278666e-17	1.888641929813e-18	1.220010633003e-01	4.090855149569e-01
0.222957            	1.632492144331e-02	6.691249106056e-17	5.331898241376e-01	-5.777446116824e-17	-1.441365412254e-01	3.244101097903e-17	8.162460721655e-03	8.162460721655e-03	6.589725650931e-17	1.015234551248e-18	1.224583708434e-01	4.107314532942e-01
0.22328             	1.642776870153e-02	-1.007842739313e-16	5.353536135369e-01	1.155672293724e-17	-1.447786762316e-01	-4.413516061038e-17	8.213884350764e-03	8.213884350764e-03	-9.452729757604e-17	-6.256976355277e-18	1.228981305368e-01	4.124554830001e-01
0.223601            	1.657706544879e-02	-9.640116519588e-18	5.375842390915e-01	1.338147249167e-17	-1.454252139537e-01	-5.375897442957e-18	8.288532724394e-03	8.288532724394e-03	-1.019595570275e-17	5.558391831625e-19	1.233669055920e-01	4.142173334995e-01
0.223922            	1.667253954884e-02	6.717340865224e-17	5.397767618436e-01	-5.523817371789e-17	-1.460694439686e-01	3.380012812684e-17	8.336269774418e-03	8.336269774418e-03	6.738683245297e-17	-2.134238007222e-19	1.238189369532e-01	4.159578248904e-01
0.224243            	1.681095154958e-02	-9.907861577331e-17	5.419775224024e-01	1.332533930136e-17	-1.467040378532e-01	-4.293113395360e-17	8.405475774788e-03	8.405475774788e-03	-9.247044184026e-17	-6.608173933051e-18	1.242847233480e-01	4.176927990544e-01
0.224564            	1.692015216599e-02	6.295277616141e-17	5.442119208093e-01	-5.431124333319e-17	-1.473571374406e-01	2.849259522862e-17	8.460076082997e-03	8.460076082997e-03	5.996898330933e-17	2.983792852084e-18	1.247488229641e-01	4.194630978452e-01
0.224885            	1.705879986031e-02	-1.032734948142e-16	5.464972786906e-01	1.196475091186e-17	-1.480136304917e-01	-4.653140996402e-17	8.529399930153e-03	8.529399930153e-03	-9.816815737111e-17	-5.105337443070e-18	1.252350088536e-01	4.212622698369e-01
0.225204            	1.718450788029e-02	-1.334316141950e-17	5.487422826773e-01	1.315457610274e-17	-1.486650327244e-01	-6.826200332470e-18	8.592253940146e-03	8.592253940146e-03	-1.349778104222e-17	1.546196227215e-19	1.257061086143e-01	4.230361740630e-01
0.225522            	1.733498102359e-02	-1.377491484380e-17	5.513074066192e-01	1.501620319836e-17	-1.494468253585e-01	-5.716666823308e-18	8.667490511797e-03	8.667490511797e-03	-1.260412424521e-17	-1.170790598590e-18	1.262068779511e-01	4.251005286681e-01
0.22584             	1.743975960293e-02	-1.351825228135e-17	5.534174674650e-01	1.343673672049e-17	-1.500265093808e-01	-5.235633071195e-18	8.719879801466e-03	8.719879801466e-03	-1.199475921187e-17	-1.523493069478e-18	1.266822243517e-01	4.267352431133e-01
0.226158            	1.757545295663e-02	-1.381003538054e-17	5.558944452926e-01	9.098292006877e-18	-1.507444805872e-01	-7.010694592264e-18	8.787726478316e-03	8.787726478316e-03	-1.391571228253e-17	1.056769019956e-19	1.272027420591e-01	4.286917032335e-01
0.226476            	1.764185337907e-02	-1.391648252108e-17	5.558893522036e-01	7.445394370902e-18	-1.503331324109e-01	-7.394488359380e-18	8.820926689537e-03	8.820926689537e-03	-1.435272961992e-17	4.362470988423e-19	1.276115436909e-01	4.282778085127e-01
0.226792            	1.792502044772e-02	-1.336790631166e-17	5.597627856980e-01	1.589825668068e-17	-1.517497181941e-01	-4.001697043196e-18	8.962510223858e-03	8.962510223858e-03	-1.068565019903e-17	-2.682256112634e-18	1.281316746549e-01	4.316311110431e-01
0.227107            	1.803577086243e-02	-2.023286832880e-17	5.619312274569e-01	1.236794921056e-17	-1.523566301194e-01	-1.217752599962e-17	9.017885431213e-03	9.017885431213e-03	-2.229396016402e-17	2.061091835215e-18	1.286089836090e-01	4.333222438478e-01
0.227423            	1.813812774949e-02	-8.356117557367e-18	5.636153635542e-01	1.022989804789e-17	-1.527000531503e-01	-2.453252772189e-18	9.069063874746e-03	9.069063874746e-03	-6.631311550872e-18	-1.724806006495e-18	1.291076286268e-01	4.345077349274e-01
0.227738            	1.832241908680e-02	-1.563624464587e-17	5.665850263695e-01	1.450048714037e-17	-1.536806108351e-01	-5.196755785338e-18	9.161209543400e-03	9.161209543400e-03	-1.301487810827e-17	-2.621366537595e-18	1.296119023497e-01	4.369731240198e-01
0.228053            	1.847249227290e-02	-1.743521306640e-17	5.689888630252e-01	1.130870773045e-17	-1.543608471008e-01	-9.387786091826e-18	9.236246136450e-03	9.236246136450e-03	-1.810539262503e-17	6.701795586249e-19	1.301335844118e-01	4.388552786134e-01
0.228366            	1.864341497387e-02	7.287205941392e-17	5.714133898681e-01	-6.236770647184e-17	-1.550642824582e-01	3.319680470748e-17	9.321707486936e-03	9.321707486936e-03	6.963283441444e-17	3.239224999481e-18	1.306424124758e-01	4.407709773923e-01
0.228678            	1.879281990414e-02	-9.622353523580e-17	5.742245025598e-01	2.061405604607e-18	-1.559249439441e-01	-4.639979924355e-17	9.396409952072e-03	9.396409952072e-03	-9.451156686145e-17	-1.711968374345e-18	1.311873073358e-01	4.430371952240e-01
0.228991            	1.889729834967e-02	-1.742045417202e-17	5.764509710200e-01	1.775200946010e-17	-1.565254736179e-01	-6.361792614160e-18	9.448649174836e-03	9.448649174836e-03	-1.507201970017e-17	-2.348434471849e-18	1.317000118921e-01	4.447509591278e-01
0.229303            	1.902976544488e-02	-1.452108382337e-17	5.787467535211e-01	1.453143775420e-17	-1.571385080264e-01	-6.715828720221e-18	9.514882722439e-03	9.514882722439e-03	-1.397637063190e-17	-5.447131914622e-19	1.322348687341e-01	4.465118847870e-01
0.229616            	1.918821325181e-02	-1.132987015230e-17	5.812290438928e-01	1.325865538162e-17	-1.578624796921e-01	-4.369888270196e-18	9.594106625903e-03	9.594106625903e-03	-1.003482334634e-17	-1.295046805953e-18	1.327520422543e-01	4.484770016385e-01
0.229925            	1.939041734571e-02	6.519250716776e-17	5.835137412992e-01	-6.087940332150e-17	-1.584850216905e-01	3.109739644170e-17	9.695208672854e-03	9.695208672854e-03	6.369365002558e-17	1.498857142182e-18	1.332718489591e-01	4.502418923401e-01
0.230235            	1.947710333560e-02	-1.544395409148e-17	5.859906233009e-01	-6.534962514477e-17	-1.591767975589e-01	-5.700012662585e-18	9.738551667800e-03	9.738551667800e-03	-1.342198970833e-17	-2.021964383156e-18	1.338185140916e-01	4.521721092094e-01
0.230544            	1.964582307358e-02	-1.000599655626e-16	5.885957549718e-01	1.613181074126e-18	-1.599397743575e-01	-4.754517253138e-17	9.822911536790e-03	9.822911536790e-03	-9.757515531267e-17	-2.484810249908e-18	1.343581031284e-01	4.542376518434e-01
0.230854            	1.978297234834e-02	-2.202603523151e-17	5.909251753252e-01	1.788707375722e-17	-1.605611767541e-01	-7.883967203350e-18	9.891486174169e-03	9.891486174169e-03	-1.889698481911e-17	-3.129050412406e-18	1.349014109085e-01	4.560237644167e-01
0.231163            	1.994402393523e-02	-1.086119177329e-17	5.934181096769e-01	1.418611996145e-17	-1.612576518191e-01	-4.298364583530e-18	9.972011967617e-03	9.972011967617e-03	-9.728960470174e-18	-1.132231303114e-18	1.354514030194e-01	4.579667066575e-01
0.231472            	2.009266162608e-02	-1.728361435974e-17	5.959048718972e-01	1.440009971108e-17	-1.619515311982e-01	-8.006280864884e-18	1.004633081304e-02	1.004633081304e-02	-1.664808804475e-17	-6.355263149850e-19	1.360009047504e-01	4.599039671468e-01
0.231779            	2.004893410574e-02	-7.467638299980e-18	5.967474074382e-01	9.071067296424e-18	-1.617967292498e-01	-1.982260052316e-18	1.002446705287e-02	1.002446705287e-02	-5.716079202306e-18	-1.751559097675e-18	1.365769744693e-01	4.601704329689e-01
0.232085            	2.045664912028e-02	-1.404612010992e-17	6.008155418524e-01	9.501138792936e-18	-1.633083028155e-01	-8.221577967292e-18	1.022832456014e-02	1.022832456014e-02	-1.524463802225e-17	1.198517912330e-18	1.370994681107e-01	4.637160737417e-01
0.232391            	2.054253776483e-02	-1.126092108948e-17	6.027021063247e-01	1.077520497352e-17	-1.637255299028e-01	-3.700261136517e-18	1.027126888241e-02	1.027126888241e-02	-9.330721681258e-18	-1.930199408224e-18	1.376255232595e-01	4.650765830652e-01
0.232698            	2.068377731314e-02	6.546196540419e-17	6.057055508413e-01	-6.020414095545e-17	-1.646410276306e-01	3.170213252711e-17	1.034188865657e-02	1.034188865657e-02	6.443311522921e-17	1.028850174980e-18	1.382117477900e-01	4.674938030513e-01
0.233004            	2.083450164982e-02	-1.078661054174e-16	6.081674759263e-01	1.147511527233e-17	-1.653054012686e-01	-4.697767757051e-17	1.041725082491e-02	1.041725082491e-02	-1.009107302792e-16	-6.955375138177e-18	1.387783366945e-01	4.693891392317e-01
0.23331             	2.099260725308e-02	7.119737432561e-17	6.107287547147e-01	-6.338891799964e-17	-1.660174161819e-01	3.164646527919e-17	1.049630362654e-02	1.049630362654e-02	6.724515244199e-17	3.952221883616e-18	1.393469611754e-01	4.713817935393e-01
0.233614            	2.114645855883e-02	-1.063984041303e-16	6.132329665850e-01	3.731071644508e-18	-1.666990527628e-01	-4.883485172919e-17	1.057322927942e-02	1.057322927942e-02	-1.020340537943e-16	-4.364350335937e-18	1.399174305297e-01	4.733155360553e-01
0.233917            	2.128144035933e-02	7.040516923826e-17	6.157530901940e-01	-6.477924142036e-17	-1.673883242426e-01	3.510584284246e-17	1.064072017966e-02	1.064072017966e-02	7.030842746159e-17	9.674177666799e-20	1.404882208544e-01	4.752648693396e-01
0.23422             	2.148385603120e-02	-1.066778841828e-16	6.185519343043e-01	7.194577286801e-18	-1.681827107746e-01	-4.993174774484e-17	1.074192801560e-02	1.074192801560e-02	-1.032706898362e-16	-3.407194346533e-18	1.410932563775e-01	4.774586779268e-01
0.234523            	2.165222404806e-02	-1.146462323429e-17	6.207094331950e-01	1.318876815847e-17	-1.687072456863e-01	-4.675372410168e-18	1.082611202403e-02	1.082611202403e-02	-1.040768402731e-17	-1.056939206976e-18	1.416474709112e-01	4.790619622838e-01
0.234826            	2.178482078364e-02	-1.426004821650e-17	6.227645176894e-01	9.453030103369e-18	-1.691949075421e-01	-8.184789420417e-18	1.089241039182e-02	1.089241039182e-02	-1.531481352867e-17	1.054765312168e-18	1.421873513026e-01	4.805771663868e-01
0.235129            	2.200067927903e-02	-1.255353422095e-17	6.262193964252e-01	4.088633262410e-18	-1.702917295209e-01	-8.038305624744e-18	1.100033963952e-02	1.100033963952e-02	-1.431507273522e-17	1.761538514267e-18	1.428179686917e-01	4.834014277335e-01
0.235432            	2.214109442143e-02	-1.636444919256e-17	6.284246725178e-01	1.420592498069e-17	-1.708043716482e-01	-5.779190367970e-18	1.107054721072e-02	1.107054721072e-02	-1.396141496425e-17	-2.403034228312e-18	1.434079646107e-01	4.850167079071e-01
0.235732            	2.232837788789e-02	-1.153694413017e-17	6.310525852947e-01	1.733961482063e-17	-1.715256915120e-01	-4.390042191173e-18	1.116418894394e-02	1.116418894394e-02	-1.015851425626e-17	-1.378429873913e-18	1.440006011354e-01	4.870519841594e-01
0.236031            	2.247656935849e-02	-1.467631255756e-17	6.335916798233e-01	1.371333560943e-17	-1.722002109154e-01	-7.115468166682e-18	1.123828467924e-02	1.123828467924e-02	-1.445362444546e-17	-2.226881120989e-19	1.445956289962e-01	4.889960508271e-01
0.236331            	2.272300923639e-02	-1.310660520029e-17	6.363508003475e-01	7.716461712806e-18	-1.729688524045e-01	-7.974878791983e-18	1.136150461819e-02	1.136150461819e-02	-1.452818139213e-17	1.421576191838e-18	1.452065477693e-01	4.911442525783e-01
0.23663             	2.285464053665e-02	-1.797872917160e-17	6.389904009762e-01	1.447905044530e-17	-1.736942804554e-01	-8.322546367547e-18	1.142732026832e-02	1.142732026832e-02	-1.731191095335e-17	-6.668182182545e-19	1.458009200327e-01	4.931894809435e-01
0.23693             	2.302204580232e-02	-1.512109870625e-17	6.413941295892e-01	1.070307204236e-17	-1.742917863736e-01	-8.567641156756e-18	1.151102290116e-02	1.151102290116e-02	-1.612819050988e-17	1.007091803629e-18	1.464052784210e-01	4.949888511682e-01
0.23723             	2.313818797573e-02	-1.092465159347e-17	6.422306739509e-01	1.230919572291e-17	-1.741526007812e-01	-4.206075449845e-18	1.156909398786e-02	1.156909398786e-02	-9.668401246583e-18	-1.256250346892e-18	1.469627361942e-01	4.952679377567e-01
0.237529            	2.480310517070e-02	-1.329452821454e-17	6.481244211374e-01	1.273825826226e-17	-1.765762580964e-01	-3.363516091093e-18	1.240155258535e-02	1.240155258535e-02	-1.001078019836e-17	-3.283748016178e-18	1.474859524723e-01	5.006384686651e-01
0.237829            	2.366104147580e-02	-1.146882537561e-17	6.491509311406e-01	1.111609960257e-17	-1.763584341950e-01	-7.131105385080e-18	1.183052073790e-02	1.183052073790e-02	-1.286551807289e-17	1.396692697273e-18	1.482170313753e-01	5.009338997653e-01
0.238125            	2.399397005364e-02	-1.399166254115e-17	6.521327099743e-01	1.430416858530e-17	-1.772230818951e-01	-6.392615260123e-18	1.199698502682e-02	1.199698502682e-02	-1.338844653070e-17	-6.032160104534e-19	1.488432730921e-01	5.032894368822e-01
0.238421            	2.409894115455e-02	-1.286312087459e-17	6.545038939570e-01	6.275086910720e-18	-1.778069396496e-01	-6.423957671772e-18	1.204947057727e-02	1.204947057727e-02	-1.285551810907e-17	-7.602765525271e-21	1.494450073289e-01	5.050588866281e-01
0.238717            	2.423946135481e-02	-1.605089107577e-17	6.571794257643e-01	1.110638880153e-17	-1.785157797380e-01	-7.730294800182e-18	1.211973067740e-02	1.211973067740e-02	-1.575574033807e-17	-2.951507377051e-19	1.500739331441e-01	5.071054926202e-01
0.239013            	2.438208963132e-02	-1.551097751463e-17	6.597566098459e-01	1.467015012514e-17	-1.791845961570e-01	-6.307339864759e-18	1.219104481566e-02	1.219104481566e-02	-1.406282862207e-17	-1.448148892556e-18	1.506937087659e-01	5.090629010800e-01
0.239309            	2.452174448553e-02	-1.252572373470e-17	6.619829380660e-01	1.408195584886e-17	-1.796786785689e-01	-3.930367411307e-18	1.226087224276e-02	1.226087224276e-02	-1.019322927866e-17	-2.332494456045e-18	1.513127904641e-01	5.106701476019e-01
0.239605            	2.466953105552e-02	-1.707632299006e-17	6.645390074612e-01	9.876687956616e-18	-1.803392953626e-01	-8.777821756198e-18	1.233476552776e-02	1.233476552776e-02	-1.731598325123e-17	2.396602611698e-19	1.519302083679e-01	5.126087990932e-01
0.239901            	2.476189075185e-02	7.270098037038e-17	6.660733273926e-01	-7.134855742969e-17	-1.805346483533e-01	3.651448762826e-17	1.238094537593e-02	1.238094537593e-02	7.286497781345e-17	-1.639974430728e-19	1.525020153430e-01	5.135713120496e-01
0.240196            	2.498572814373e-02	-1.099873137910e-16	6.696823459663e-01	6.053779284508e-18	-1.816752664683e-01	-5.043565078790e-17	1.249286407186e-02	1.249286407186e-02	-1.054293076834e-16	-4.558006107606e-18	1.531659065149e-01	5.165164394514e-01
0.240488            	2.513537496423e-02	-1.191012763739e-17	6.717826498067e-01	1.009908631231e-17	-1.821046993593e-01	-6.164099554479e-18	1.256768748212e-02	1.256768748212e-02	-1.211916337317e-17	2.090357357831e-19	1.537866255441e-01	5.179960242627e-01
0.24078             	2.534160293993e-02	-1.293991128120e-17	6.750783589999e-01	1.295717358778e-17	-1.831220807143e-01	-5.628561303040e-18	1.267080146997e-02	1.267080146997e-02	-1.209851694364e-17	-8.413943375624e-19	1.544170987857e-01	5.206612602143e-01
0.241072            	2.552175901327e-02	7.362542134266e-17	6.777137263064e-01	-7.392942091356e-17	-1.838082635943e-01	3.532600697515e-17	1.276087950663e-02	1.276087950663e-02	7.213871764648e-17	1.486703696175e-18	1.550485995589e-01	5.226651267475e-01
0.241364            	2.554573221371e-02	-1.171468146917e-16	6.792424606828e-01	1.278419601370e-17	-1.839439770404e-01	-5.261236815019e-17	1.277286610686e-02	1.277286610686e-02	-1.111857754961e-16	-5.961039195685e-18	1.556772533010e-01	5.235652073818e-01
0.241656            	2.587194184458e-02	-9.921841727420e-18	6.829686686303e-01	1.698270284826e-17	-1.851778509029e-01	-5.108746345228e-18	1.293597092229e-02	1.293597092229e-02	-1.006966720894e-17	1.478254815175e-19	1.563064834122e-01	5.266621852181e-01
